time,probe_a,probe_b
3.8519974e+00, 3.7941998e-01, 6.6978002e-01
3.8560028e+00, 4.7580000e-02, 6.4903998e-01
3.8600006e+00,-1.8665999e-01, 1.6348000e-01
3.8639984e+00,-2.1594000e-01,-1.4640000e-02
3.8679962e+00,-3.0866000e-01, 1.4640000e-02
3.8720016e+00,-5.7095999e-01,-1.1589999e-01
3.8759995e+00,-7.9056001e-01,-4.5627999e-01
3.8799973e+00,-6.6978002e-01,-5.9047997e-01
3.8840027e+00,-6.5513998e-01,-5.6974000e-01
3.8880005e+00,-6.8320000e-01,-6.0390002e-01
3.8919983e+00,-6.2097996e-01,-6.7465997e-01
3.8960037e+00,-5.9657997e-01,-7.7348000e-01
3.9000015e+00,-2.2204000e-01,-7.2955996e-01
3.9039993e+00, 2.9279999e-02,-4.0625998e-01
3.9079971e+00, 5.8315998e-01,-2.6962000e-01
3.9120026e+00, 7.4419999e-01, 9.0279996e-02
3.9160004e+00, 9.2719996e-01, 5.1972002e-01
3.9199982e+00, 7.3688000e-01, 7.4298000e-01
3.9240036e+00, 7.0760000e-01, 8.0276000e-01
3.9280014e+00, 6.3317996e-01, 8.1861997e-01
3.9319992e+00, 6.0633999e-01, 7.5396001e-01
3.9359970e+00, 4.0991998e-01, 6.4415997e-01
3.9400024e+00, 4.3919999e-02, 4.9166000e-01
3.9440002e+00,-5.6120001e-02, 2.0739999e-01
3.9479980e+00, 8.5399998e-03, 2.2448000e-01
3.9520035e+00,-3.2940000e-01, 1.8910000e-01
3.9560013e+00,-3.8064000e-01,-6.2220000e-02
3.9599991e+00,-5.6607997e-01,-2.7937999e-01
3.9639969e+00,-6.1610001e-01,-4.4773999e-01
3.9680023e+00,-9.9063998e-01,-6.6855997e-01
3.9720001e+00,-7.7836001e-01,-6.8685997e-01
3.9759979e+00,-7.4663997e-01,-6.6245997e-01
3.9800034e+00,-6.8198001e-01,-7.1491998e-01
3.9840012e+00,-3.5257998e-01,-8.2106000e-01
3.9879990e+00, 3.7820000e-02,-7.0028001e-01
3.9919968e+00, 5.5265999e-01,-3.3794001e-01
3.9960022e+00, 7.2711998e-01, 1.5250000e-01
4.0000000e+00, 6.6367996e-01, 4.9653998e-01
4.0039978e+00, 9.1865999e-01, 6.4050001e-01
4.0080032e+00, 7.9421997e-01, 8.3814001e-01
4.0120010e+00, 6.6733998e-01, 8.7107998e-01
4.0159988e+00, 4.4408000e-01, 7.8811997e-01
4.0199966e+00, 4.8799998e-01, 5.5997998e-01
4.0240021e+00, 1.8665999e-01, 6.3805997e-01
4.0279999e+00, 2.4400000e-02, 2.6229998e-01
4.0319977e+00,-1.6713999e-01, 5.9779998e-02
4.0360031e+00,-2.8059998e-01, 9.6379995e-02
4.0400009e+00,-4.7457999e-01,-9.7599998e-03
4.0439987e+00,-4.3188000e-01,-3.8429999e-01
4.0479965e+00,-8.0763996e-01,-4.9776000e-01
4.0520020e+00,-8.2349998e-01,-6.6367996e-01
4.0559998e+00,-7.9909998e-01,-7.1003997e-01
4.0599976e+00,-9.0279996e-01,-7.6128000e-01
4.0640030e+00,-7.6616001e-01,-6.6611999e-01
4.0680008e+00,-2.8426000e-01,-9.3817997e-01
4.0719986e+00, 3.0866000e-01,-6.5880001e-01
4.0759964e+00, 4.9410000e-01,-3.2451999e-01
4.0800018e+00, 6.9418001e-01, 1.1834000e-01
4.0839996e+00, 9.1012001e-01, 5.3069997e-01
4.0879974e+00, 8.2349998e-01, 8.3326000e-01
4.0920029e+00, 8.9914000e-01, 7.6371998e-01
4.0960007e+00, 6.3805997e-01, 7.6128000e-01
4.0999985e+00, 4.7092000e-01, 7.2711998e-01
4.1039963e+00, 4.2578000e-01, 6.5147996e-01
4.1080017e+00, 3.2817999e-01, 6.3562000e-01
4.1119995e+00,-9.7599998e-02, 3.1720001e-01
4.1159973e+00,-2.1472000e-01, 3.0012000e-01
4.1200027e+00,-3.7698001e-01, 3.5379998e-02
4.1240005e+00,-3.3427998e-01,-1.0980000e-01
4.1279984e+00,-6.2707996e-01,-2.4278000e-01
4.1320038e+00,-6.1000001e-01,-5.2459997e-01
4.1360016e+00,-7.1370000e-01,-4.8556000e-01
4.1399994e+00,-6.3562000e-01,-5.8560002e-01
4.1439972e+00,-8.1739998e-01,-6.7710000e-01
4.1480026e+00,-6.2952000e-01,-8.5644001e-01
4.1520004e+00,-5.4777998e-01,-7.6249999e-01
4.1559982e+00,-4.3919999e-02,-7.2589999e-01
4.1600037e+00, 3.8795999e-01,-4.6237999e-01
4.1640015e+00, 5.9902000e-01,-9.6379995e-02
4.1679993e+00, 7.6371998e-01, 3.9649999e-01
4.1719971e+00, 8.0886000e-01, 6.6611999e-01
4.1760025e+00, 9.1134000e-01, 6.6978002e-01
4.1800003e+00, 5.6485999e-01, 8.2959998e-01
4.1839981e+00, 5.6485999e-01, 8.0763996e-01
4.1880035e+00, 4.5749998e-01, 5.7584000e-01
4.1920013e+00, 2.4888000e-01, 5.7584000e-01
4.1959991e+00, 1.5616000e-01, 4.3065998e-01
4.1999969e+00,-4.5139998e-02, 3.1110001e-01
4.2040024e+00,-1.5371999e-01, 3.9771998e-01
4.2080002e+00,-4.4773999e-01,-3.0499998e-02
4.2119980e+00,-4.8067999e-01,-2.4033999e-01
4.2160034e+00,-6.5635997e-01,-3.4160000e-01
4.2200012e+00,-8.4179997e-01,-5.9170002e-01
4.2239990e+00,-7.1735996e-01,-6.9418001e-01
4.2279968e+00,-7.2468001e-01,-7.5396001e-01
4.2320023e+00,-7.0515996e-01,-6.2707996e-01
4.2360001e+00,-7.2223997e-01,-6.7710000e-01
4.2399979e+00,-1.5006000e-01,-1.0028399e+00
4.2440033e+00, 3.4404001e-01,-7.3199999e-01
4.2480011e+00, 7.4663997e-01,-6.3439995e-02
4.2519989e+00, 5.3069997e-01, 3.5135999e-01
4.2559967e+00, 7.5396001e-01, 4.4285998e-01
4.2600021e+00, 9.7965997e-01, 7.3565996e-01
4.2639999e+00, 8.3936000e-01, 9.7355998e-01
4.2679977e+00, 3.9039999e-01, 8.1251997e-01
4.2720032e+00, 4.6116000e-01, 6.5270001e-01
4.2760010e+00, 4.3553999e-01, 5.8803999e-01
4.2799988e+00, 1.3786000e-01, 5.5387998e-01
4.2839966e+00,-7.3199999e-03, 4.0748000e-01
4.2880020e+00,-2.3911999e-01, 2.8669998e-01
4.2919998e+00,-2.5986001e-01, 2.0739999e-02
4.2959976e+00,-4.5262000e-01,-1.7690000e-01
4.3000031e+00,-7.3809999e-01,-4.2699999e-01
4.3040009e+00,-8.7717998e-01,-5.2947998e-01
4.3079987e+00,-8.1373996e-01,-6.2585998e-01
4.3119965e+00,-7.4786001e-01,-6.8075997e-01
4.3160019e+00,-6.8563998e-01,-5.9780002e-01
4.3199997e+00,-5.8560002e-01,-7.1125996e-01
4.3239975e+00,-3.3916000e-01,-7.5518000e-01
4.3280029e+00, 1.6591999e-01,-5.9535998e-01
4.3320007e+00, 7.3199999e-01,-2.8669998e-01
4.3359985e+00, 6.8685997e-01, 2.5009999e-01
4.3399963e+00, 7.4419999e-01, 5.5875999e-01
4.3440018e+00, 9.6745998e-01, 8.1007999e-01
4.3479996e+00, 8.4546000e-01, 8.3326000e-01
4.3519974e+00, 6.2220001e-01, 7.0760000e-01
4.3560028e+00, 5.6485999e-01, 8.4301996e-01
4.3600006e+00, 3.7454000e-01, 8.2959998e-01
4.3639984e+00, 2.3546000e-01, 4.8433998e-01
4.3679962e+00,-9.5160000e-02, 3.2817999e-01
4.3720016e+00,-1.8665999e-01, 2.9157999e-01
4.3759995e+00,-3.2817999e-01,-6.0999999e-03
4.3799973e+00,-3.1963998e-01,-1.9764000e-01
4.3840027e+00,-4.6969998e-01,-2.3546000e-01
4.3880005e+00,-6.0390002e-01,-4.2333999e-01
4.3919983e+00,-8.6131996e-01,-5.8072001e-01
4.3960037e+00,-8.7351996e-01,-5.9292001e-01
4.4000015e+00,-8.7351996e-01,-6.9051999e-01
4.4039993e+00,-6.9418001e-01,-7.4541998e-01
4.4079971e+00,-4.4408000e-01,-8.2594001e-01
4.4120026e+00,-2.8303999e-01,-7.2345996e-01
4.4160004e+00, 3.7210000e-01,-4.7946000e-01
4.4199982e+00, 9.5525998e-01,-2.0130000e-01
4.4240036e+00, 7.8079998e-01, 3.0133998e-01
4.4280014e+00, 7.0760000e-01, 6.5757996e-01
4.4319992e+00, 9.2597997e-01, 7.2833997e-01
4.4359970e+00, 7.0881999e-01, 8.8571995e-01
4.4400024e+00, 6.6123998e-01, 8.6131996e-01
4.4440002e+00, 4.6116000e-01, 7.6493996e-01
4.4479980e+00, 2.7816001e-01, 5.4534000e-01
4.4520035e+00, 1.9520000e-01, 4.6482000e-01
4.4560013e+00,-8.5400000e-02, 4.4285998e-01
4.4599991e+00,-4.1968000e-01,-1.3420000e-02
4.4639969e+00,-3.5745999e-01,-1.9764000e-01
4.4680023e+00,-4.0259999e-01,-7.3200002e-02
4.4720001e+00,-7.5029999e-01,-4.0625998e-01
4.4759979e+00,-8.3569998e-01,-6.5513998e-01
4.4800034e+00,-7.9056001e-01,-7.3078001e-01
4.4840012e+00,-7.3809999e-01,-7.1003997e-01
4.4879990e+00,-5.9535998e-01,-7.8079998e-01
4.4919968e+00,-5.4655999e-01,-8.2716000e-01
4.4960022e+00,-1.7445999e-01,-7.5396001e-01
4.5000000e+00, 3.5745999e-01,-3.9405999e-01
4.5039978e+00, 6.7710000e-01,-1.0247999e-01
4.5080032e+00, 7.6006001e-01, 4.4896001e-01
4.5120010e+00, 9.6257997e-01, 6.6245997e-01
4.5159988e+00, 7.9177999e-01, 7.5883996e-01
4.5199966e+00, 7.0638001e-01, 7.1613997e-01
4.5240021e+00, 5.2582002e-01, 7.7713996e-01
4.5279999e+00, 4.0869999e-01, 7.6738000e-01
4.5319977e+00, 1.8787999e-01, 5.4045999e-01
4.5360031e+00, 4.7580000e-02, 4.4163999e-01
4.5400009e+00,-1.8910000e-01, 2.8669998e-01
4.5439987e+00,-2.0617999e-01, 1.1468000e-01
4.5479965e+00,-4.7213998e-01,-1.1712000e-01
4.5520020e+00,-4.9531999e-01,-1.7690000e-01
4.5559998e+00,-6.3440001e-01,-3.6965999e-01
4.5599976e+00,-6.8808001e-01,-5.3069997e-01
4.5640030e+00,-9.4672000e-01,-8.2471997e-01
4.5680008e+00,-7.6493996e-01,-5.3069997e-01
4.5719986e+00,-6.1365998e-01,-5.2459997e-01
4.5759964e+00,-5.4167998e-01,-7.3078001e-01
4.5800018e+00,-1.2322000e-01,-9.1255999e-01
4.5839996e+00, 3.3671999e-01,-4.8799998e-01
4.5879974e+00, 7.5883996e-01,-1.9397999e-01
4.5920029e+00, 7.2711998e-01, 2.3546000e-01
4.5960007e+00, 7.2711998e-01, 5.5265999e-01
4.5999985e+00, 9.0889996e-01, 6.7221999e-01
4.6039963e+00, 7.1735996e-01, 7.0271999e-01
4.6080017e+00, 7.0760000e-01, 8.4057999e-01
4.6119995e+00, 5.4412001e-01, 7.6738000e-01
4.6159973e+00, 2.2691999e-01, 6.3927996e-01
4.6200027e+00, 2.4278000e-01, 6.2707996e-01
4.6240005e+00, 4.2700000e-02, 2.3179999e-01
4.6279984e+00,-1.8910000e-01, 1.0370000e-01
4.6320038e+00,-4.0015998e-01, 1.6103999e-01
4.6360016e+00,-4.9776000e-01, 7.4419998e-02
4.6399994e+00,-4.3675998e-01,-2.6596001e-01
4.6439972e+00,-8.9181995e-01,-5.0874001e-01
4.6480026e+00,-8.9059997e-01,-6.6733998e-01
4.6520004e+00,-6.8685997e-01,-6.8563998e-01
4.6559982e+00,-8.0763996e-01,-6.9295996e-01
4.6600037e+00,-6.7831999e-01,-9.0645999e-01
4.6640015e+00,-3.4160000e-01,-7.9056001e-01
4.6679993e+00, 5.7340000e-02,-6.2342000e-01
4.6719971e+00, 4.5262000e-01,-2.4399999e-01
4.6760025e+00, 7.3078001e-01,-9.3939997e-02
4.6800003e+00, 9.1012001e-01, 4.5383999e-01
4.6839981e+00, 8.8327998e-01, 8.4667999e-01
4.6880035e+00, 7.8811997e-01, 1.0357800e+00
4.6920013e+00, 5.7339996e-01, 7.8201997e-01
4.6959991e+00, 4.0381998e-01, 7.1248001e-01
4.6999969e+00, 3.0012000e-01, 5.4534000e-01
4.7040024e+00, 2.6718000e-01, 6.3195997e-01
4.7080002e+00, 1.0492000e-01, 3.5624000e-01
4.7119980e+00,-2.0862000e-01, 2.7816001e-01
4.7160034e+00,-2.7816001e-01, 1.1956000e-01
4.7200012e+00,-4.3065998e-01,-1.1834000e-01
4.7239990e+00,-7.2711998e-01,-4.1723999e-01
4.7279968e+00,-7.3443997e-01,-4.9287999e-01
4.7320023e+00,-8.1861997e-01,-5.3802001e-01
4.7360001e+00,-7.2345996e-01,-5.3069997e-01
4.7399979e+00,-7.1491998e-01,-6.7100000e-01
4.7440033e+00,-6.2463999e-01,-7.5029999e-01
4.7480011e+00,-2.8059998e-01,-7.7348000e-01
4.7519989e+00,-1.0247999e-01,-6.0877997e-01
4.7559967e+00, 2.6839998e-01,-5.4412001e-01
4.7600021e+00, 5.2825999e-01,-5.3679999e-02
4.7639999e+00, 8.0276000e-01, 2.9157999e-01
4.7679977e+00, 8.1617999e-01, 5.2215999e-01
4.7720032e+00, 8.9304000e-01, 8.2959998e-01
4.7760010e+00, 5.8194000e-01, 7.6249999e-01
4.7799988e+00, 5.2704000e-01, 7.6249999e-01
4.7839966e+00, 5.8072001e-01, 7.9787999e-01
4.7880020e+00, 3.3061999e-01, 6.3440001e-01
4.7919998e+00, 1.0004000e-01, 6.0512000e-01
4.7959976e+00,-1.3298000e-01, 3.5501999e-01
4.8000031e+00,-3.1597999e-01, 1.1468000e-01
4.8040009e+00,-4.2455998e-01,-3.2940000e-02
4.8079987e+00,-4.2089999e-01,-1.7202000e-01
4.8119965e+00,-4.5506001e-01,-1.6958000e-01
4.8160019e+00,-7.7836001e-01,-6.0390002e-01
4.8199997e+00,-8.2349998e-01,-5.5997998e-01
4.8239975e+00,-6.9905996e-01,-6.8808001e-01
4.8280029e+00,-7.0271999e-01,-6.3440001e-01
4.8320007e+00,-6.0145998e-01,-7.5396001e-01
4.8359985e+00,-4.1113999e-01,-8.0519998e-01
4.8399963e+00, 6.4659998e-02,-7.5151998e-01
4.8440018e+00, 4.9653998e-01,-3.7698001e-01
4.8479996e+00, 7.1735996e-01, 1.2444000e-01
4.8519974e+00, 7.6128000e-01, 4.1479999e-01
4.8560028e+00, 7.8323996e-01, 6.7588001e-01
4.8600006e+00, 1.0406600e+00, 7.5029999e-01
4.8639984e+00, 8.0519998e-01, 9.5403999e-01
4.8679962e+00, 5.1849997e-01, 8.4667999e-01
4.8720016e+00, 3.9039999e-01, 7.0515996e-01
4.8759995e+00, 1.5371999e-01, 5.2582002e-01
4.8799973e+00, 5.3679999e-02, 3.4160000e-01
4.8840027e+00,-1.2932000e-01, 2.7816001e-01
4.8880005e+00,-1.9885999e-01, 1.4640000e-02
4.8919983e+00,-3.5745999e-01,-1.1346000e-01
4.8960037e+00,-5.1117998e-01,-1.8422000e-01
4.9000015e+00,-7.4053997e-01,-3.7819999e-01
4.9039993e+00,-8.0763996e-01,-5.3557998e-01
4.9079971e+00,-8.1983995e-01,-6.8075997e-01
4.9120026e+00,-7.3565996e-01,-6.7343998e-01
4.9160004e+00,-6.9661999e-01,-7.2468001e-01
4.9199982e+00,-4.3432000e-01,-6.9418001e-01
4.9240036e+00,-8.2959995e-02,-7.7103996e-01
4.9280014e+00, 2.3911999e-01,-3.6477998e-01
4.9319992e+00, 5.6119996e-01,-1.8910000e-01
4.9359970e+00, 7.6859999e-01, 2.5375998e-01
4.9400024e+00, 9.7233999e-01, 6.6978002e-01
4.9440002e+00, 8.3326000e-01, 6.5635997e-01
4.9479980e+00, 6.5757996e-01, 7.6738000e-01
4.9520035e+00, 6.8075997e-01, 9.2719996e-01
4.9560013e+00, 6.1853999e-01, 8.5766000e-01
4.9599991e+00, 1.4884000e-01, 5.5754000e-01
4.9639969e+00,-3.0499998e-02, 4.1602001e-01
4.9680023e+00,-1.5493999e-01, 2.8303999e-01
4.9720001e+00,-3.3061999e-01, 5.7340000e-02
4.9759979e+00,-2.5009999e-01,-1.1224000e-01
4.9800034e+00,-4.9043998e-01,-2.3424000e-01
4.9840012e+00,-6.3562000e-01,-3.6844000e-01
4.9879990e+00,-6.8441999e-01,-5.8682001e-01
4.9919968e+00,-7.6371998e-01,-6.5025997e-01
4.9960022e+00,-7.4419999e-01,-5.6119996e-01
5.0000000e+00,-8.4301996e-01,-6.4537996e-01
5.0039978e+00,-5.8315998e-01,-8.8694000e-01
5.0080032e+00,-2.4643999e-01,-7.7348000e-01
5.0120010e+00, 4.0015998e-01,-5.8925998e-01
5.0159988e+00, 5.4534000e-01,-1.8910000e-01
5.0199966e+00, 8.0276000e-01, 2.5986001e-01
5.0240021e+00, 8.7717998e-01, 5.6974000e-01
5.0279999e+00, 7.8201997e-01, 6.2952000e-01
5.0319977e+00, 8.6985999e-01, 8.1861997e-01
5.0360031e+00, 6.8563998e-01, 1.0296800e+00
5.0400009e+00, 5.0751996e-01, 7.9909998e-01
5.0439987e+00, 3.1231999e-01, 7.1003997e-01
5.0479965e+00, 5.4899998e-02, 5.0386000e-01
5.0520020e+00, 2.0739999e-02, 2.4766000e-01
5.0559998e+00,-2.1716000e-01, 9.1499999e-02
5.0599976e+00,-3.7698001e-01, 6.2220000e-02
5.0640030e+00,-5.1239997e-01,-2.5375998e-01
5.0680008e+00,-7.3199999e-01,-2.1349999e-01
5.0719986e+00,-6.8198001e-01,-5.5997998e-01
5.0759964e+00,-8.3936000e-01,-7.6249999e-01
5.0800018e+00,-7.9666001e-01,-6.9661999e-01
5.0839996e+00,-7.8446001e-01,-6.7221999e-01
5.0879974e+00,-5.6729996e-01,-7.9543996e-01
5.0920029e+00,-1.2687999e-01,-8.7839997e-01
5.0960007e+00, 8.9060001e-02,-5.8925998e-01
5.0999985e+00, 5.2215999e-01,-3.2207999e-01
5.1039963e+00, 6.8320000e-01, 1.2566000e-01
5.1080017e+00, 8.1496000e-01, 4.7823998e-01
5.1119995e+00, 8.7107998e-01, 6.6245997e-01
5.1159973e+00, 7.1248001e-01, 8.5644001e-01
5.1200027e+00, 6.9051999e-01, 8.6254001e-01
5.1240005e+00, 4.1358000e-01, 7.6371998e-01
5.1279984e+00, 3.9161998e-01, 8.7351996e-01
5.1320038e+00, 2.2814000e-01, 5.5022001e-01
5.1360016e+00,-1.7202000e-01, 3.3671999e-01
5.1399994e+00,-1.6713999e-01, 2.6596001e-01
5.1439972e+00,-1.8422000e-01,-8.5399998e-03
5.1480026e+00,-4.2578000e-01,-4.7580000e-02
5.1520004e+00,-6.7100000e-01,-3.9161998e-01
5.1559982e+00,-6.4172000e-01,-3.9284000e-01
5.1600037e+00,-7.9787999e-01,-6.1487997e-01
5.1640015e+00,-8.4546000e-01,-7.3078001e-01
5.1679993e+00,-8.1739998e-01,-7.0393997e-01
5.1719971e+00,-7.3931998e-01,-7.3443997e-01
5.1760025e+00,-3.5624000e-01,-8.3204001e-01
5.1800003e+00, 4.6360001e-02,-7.6371998e-01
5.1839981e+00, 4.7946000e-01,-3.1597999e-01
5.1880035e+00, 9.3207997e-01, 1.0980000e-01
5.1920013e+00, 8.2349998e-01, 6.1243999e-01
5.1959991e+00, 9.3207997e-01, 6.8563998e-01
5.1999969e+00, 9.2232001e-01, 9.3939996e-01
5.2040024e+00, 7.2468001e-01, 9.4062001e-01
5.2080002e+00, 4.8189998e-01, 9.9185997e-01
5.2119980e+00, 3.3550000e-01, 7.0760000e-01
5.2160034e+00, 2.6352000e-01, 5.2459997e-01
5.2200012e+00,-1.6835999e-01, 3.6721998e-01
5.2239990e+00,-1.0370000e-01, 2.5742000e-01
5.2279968e+00,-4.2578000e-01,-8.9060001e-02
5.2320023e+00,-4.5627999e-01,-1.9032000e-01
5.2360001e+00,-5.3924000e-01,-3.4770000e-01
5.2399979e+00,-7.6981997e-01,-4.6969998e-01
5.2440033e+00,-7.7958000e-01,-6.5025997e-01
5.2480011e+00,-8.7351996e-01,-7.6981997e-01
5.2519989e+00,-6.6611999e-01,-7.1858001e-01
5.2559967e+00,-7.6859999e-01,-7.0271999e-01
5.2600021e+00,-4.4042000e-01,-8.2349998e-01
5.2639999e+00, 9.8820001e-02,-6.7831999e-01
5.2679977e+00, 4.4529998e-01,-3.6965999e-01
5.2720032e+00, 6.7221999e-01,-3.0499998e-02
5.2760010e+00, 6.8685997e-01, 3.3550000e-01
5.2799988e+00, 8.2959998e-01, 6.2585998e-01
5.2839966e+00, 9.1744000e-01, 8.6619997e-01
5.2880020e+00, 7.0393997e-01, 8.2716000e-01
5.2919998e+00, 6.3562000e-01, 6.9540000e-01
5.2959976e+00, 4.5017999e-01, 8.8694000e-01
5.3000031e+00, 2.4888000e-01, 7.0028001e-01
5.3040009e+00, 2.1227999e-01, 3.5624000e-01
5.3079987e+00,-3.0499998e-02, 2.2691999e-01
5.3119965e+00,-1.6713999e-01, 1.8422000e-01
5.3160019e+00,-3.0012000e-01, 6.7099996e-02
5.3199997e+00,-5.9170002e-01,-2.1594000e-01
5.3239975e+00,-6.3073999e-01,-3.4281999e-01
5.3280029e+00,-8.5277998e-01,-6.0877997e-01
5.3320007e+00,-8.7107998e-01,-7.9177999e-01
5.3359985e+00,-9.1865999e-01,-8.4301996e-01
5.3399963e+00,-7.4786001e-01,-7.1491998e-01
5.3440018e+00,-6.1122000e-01,-7.8201997e-01
5.3479996e+00,-2.1227999e-01,-8.6375999e-01
5.3519974e+00, 2.5498000e-01,-5.6242001e-01
5.3560028e+00, 6.5635997e-01,-1.0736000e-01
5.3600006e+00, 7.8079998e-01, 2.5986001e-01
5.3639984e+00, 8.9181995e-01, 5.4289997e-01
5.3679962e+00, 7.7469999e-01, 8.3326000e-01
5.3720016e+00, 9.4427997e-01, 8.5399997e-01
5.3759995e+00, 8.6619997e-01, 1.0589600e+00
5.3799973e+00, 3.1353998e-01, 7.2101998e-01
5.3840027e+00, 2.7206001e-01, 5.9047997e-01
5.3880005e+00, 1.5493999e-01, 5.5754000e-01
5.3919983e+00,-1.2444000e-01, 2.8669998e-01
5.3960037e+00,-3.7941998e-01, 2.6473999e-01
5.4000015e+00,-4.0991998e-01,-1.8178000e-01
5.4039993e+00,-3.8185999e-01,-2.8059998e-01
5.4079971e+00,-6.6001999e-01,-4.2333999e-01
5.4120026e+00,-7.7103996e-01,-6.0267997e-01
5.4160004e+00,-7.2101998e-01,-7.3443997e-01
5.4199982e+00,-6.6611999e-01,-6.5270001e-01
5.4240036e+00,-8.3447999e-01,-6.6978002e-01
5.4280014e+00,-5.5022001e-01,-7.2345996e-01
5.4319992e+00,-2.5375998e-01,-6.4903998e-01
5.4359970e+00, 4.7580000e-02,-7.4786001e-01
5.4400024e+00, 4.2578000e-01,-2.6596001e-01
5.4440002e+00, 8.5034001e-01, 3.1719998e-02
5.4479980e+00, 9.4305998e-01, 5.3557998e-01
5.4520035e+00, 8.7229997e-01, 8.7474000e-01
5.4560013e+00, 7.8689998e-01, 9.0524000e-01
5.4599991e+00, 5.5632001e-01, 6.2952000e-01
5.4639969e+00, 6.8075997e-01, 8.3326000e-01
5.4680023e+00, 6.1365998e-01, 7.2955996e-01
5.4720001e+00, 3.2330000e-01, 7.6249999e-01
5.4759979e+00,-1.5493999e-01, 3.8064000e-01
5.4800034e+00,-2.2204000e-01, 2.7572000e-01
5.4840012e+00,-4.3432000e-01,-3.5379998e-02
5.4879990e+00,-5.7584000e-01,-9.6379995e-02
5.4919968e+00,-5.6119996e-01,-2.6473999e-01
5.4960022e+00,-5.7462001e-01,-4.8799998e-01
5.5000000e+00,-8.7595999e-01,-6.4782000e-01
5.5039978e+00,-8.5277998e-01,-6.6123998e-01
5.5080032e+00,-7.4176002e-01,-7.4298000e-01
5.5120010e+00,-6.1853999e-01,-7.2345996e-01
5.5159988e+00,-3.9528000e-01,-8.0031997e-01
5.5199966e+00,-1.2444000e-01,-6.9540000e-01
5.5240021e+00, 3.5257998e-01,-5.9902000e-01
5.5279999e+00, 7.6493996e-01,-1.3419999e-01
5.5319977e+00, 8.3691996e-01, 4.1602001e-01
5.5360031e+00, 9.4549996e-01, 7.5883996e-01
5.5400009e+00, 9.8820001e-01, 9.2597997e-01
5.5439987e+00, 6.3683999e-01, 8.9914000e-01
5.5479965e+00, 6.8685997e-01, 7.1858001e-01
5.5520020e+00, 5.4167998e-01, 8.1496000e-01
5.5559998e+00, 4.3065998e-01, 8.2106000e-01
5.5599976e+00,-2.6839999e-02, 5.4045999e-01
5.5640030e+00,-1.4518000e-01, 1.8787999e-01
5.5680008e+00,-1.4884000e-01, 1.1834000e-01
5.5719986e+00,-3.7088001e-01,-1.5859999e-02
5.5759964e+00,-5.7339996e-01,-1.7080000e-01
5.5800018e+00,-7.1858001e-01,-3.4160000e-01
5.5839996e+00,-8.6131996e-01,-6.3683999e-01
5.5879974e+00,-8.4424001e-01,-6.9173998e-01
5.5920029e+00,-8.5156000e-01,-7.4541998e-01
5.5960007e+00,-7.1125996e-01,-7.5518000e-01
5.5999985e+00,-5.6485999e-01,-8.3691996e-01
5.6039963e+00,-1.4518000e-01,-7.7591997e-01
5.6080017e+00, 3.1597999e-01,-5.6607997e-01
5.6119995e+00, 6.2220001e-01,-5.8559999e-02
5.6159973e+00, 9.4062001e-01, 2.3668000e-01
5.6200027e+00, 7.8933996e-01, 4.8189998e-01
5.6240005e+00, 9.1987997e-01, 7.7469999e-01
5.6279984e+00, 9.6135998e-01, 1.0394400e+00
5.6320038e+00, 5.7095999e-01, 1.0223600e+00
5.6360016e+00, 5.7949996e-01, 8.4667999e-01
5.6399994e+00, 2.8303999e-01, 7.1613997e-01
5.6439972e+00,-2.9279999e-02, 4.7702000e-01
5.6480026e+00,-2.7327999e-01, 1.5981999e-01
5.6520004e+00,-2.6839998e-01,-7.0759997e-02
5.6559982e+00,-3.9405999e-01,-1.0614000e-01
5.6600037e+00,-5.5632001e-01,-2.0739999e-01
5.6640015e+00,-7.1980000e-01,-2.8792000e-01
5.6679993e+00,-7.9177999e-01,-5.9902000e-01
5.6719971e+00,-8.0153996e-01,-6.8685997e-01
5.6760025e+00,-6.7953998e-01,-6.5270001e-01
5.6800003e+00,-8.2594001e-01,-7.5029999e-01
5.6839981e+00,-4.9287999e-01,-7.8811997e-01
5.6880035e+00,-1.2932000e-01,-8.0519998e-01
5.6920013e+00, 3.4770000e-01,-4.5262000e-01
5.6959991e+00, 6.8930000e-01, 1.9520000e-02
5.6999969e+00, 8.1007999e-01, 2.3058000e-01
5.7040024e+00, 8.9181995e-01, 6.8198001e-01
5.7080002e+00, 9.3452001e-01, 8.5644001e-01
5.7119980e+00, 6.7588001e-01, 8.6497998e-01
5.7160034e+00, 5.9047997e-01, 7.4298000e-01
5.7200012e+00, 5.5875999e-01, 7.6249999e-01
5.7239990e+00, 3.0012000e-01, 7.1248001e-01
5.7279968e+00, 3.0866000e-01, 6.0512000e-01
5.7320023e+00,-6.0999997e-02, 3.2451999e-01
5.7360001e+00,-3.2817999e-01, 1.6470000e-01
5.7399979e+00,-3.6111999e-01, 2.0739999e-02
5.7440033e+00,-6.0877997e-01,-1.8055999e-01
5.7480011e+00,-9.1622001e-01,-5.3435999e-01
5.7519989e+00,-7.4908000e-01,-7.5761998e-01
5.7559967e+00,-8.3569998e-01,-5.8803999e-01
5.7600021e+00,-5.9413999e-01,-7.4908000e-01
5.7639999e+00,-6.2830001e-01,-7.2711998e-01
5.7679977e+00,-6.8441999e-01,-7.6616001e-01
5.7720032e+00,-2.5253999e-01,-7.5639999e-01
5.7760010e+00, 2.6352000e-01,-5.5022001e-01
