time,probe_a,probe_b
1.1556000e+01, 4.8840523e-01, 5.8618736e-01
1.1558000e+01, 4.8624897e-01, 5.6777382e-01
1.1560000e+01, 4.8009014e-01, 5.5641842e-01
1.1562000e+01, 4.8286152e-01, 5.5150795e-01
1.1564000e+01, 4.7916603e-01, 5.3585529e-01
1.1566000e+01, 4.7824287e-01, 5.3033066e-01
1.1568000e+01, 4.8009014e-01, 5.2173805e-01
1.1570000e+01, 4.7577953e-01, 5.1345158e-01
1.1572000e+01, 4.8563290e-01, 5.1314449e-01
1.1574000e+01, 4.8932838e-01, 5.1007557e-01
1.1576000e+01, 4.9025249e-01, 5.0639248e-01
1.1578000e+01, 4.9456406e-01, 5.0485802e-01
1.1580000e+01, 5.0811291e-01, 5.1774788e-01
1.1582000e+01, 5.0626564e-01, 5.0976849e-01
1.1584000e+01, 5.1427269e-01, 5.1529312e-01
1.1586000e+01, 5.1981640e-01, 5.2388573e-01
1.1588000e+01, 5.1519680e-01, 5.2204418e-01
1.1590000e+01, 5.2412701e-01, 5.3125191e-01
1.1592000e+01, 5.1858425e-01, 5.2664852e-01
1.1594000e+01, 5.1981640e-01, 5.3217220e-01
1.1596000e+01, 5.1488876e-01, 5.2664852e-01
1.1598000e+01, 5.0934601e-01, 5.2449989e-01
1.1600000e+01, 5.0595760e-01, 5.2265835e-01
1.1602000e+01, 4.9671936e-01, 5.1928234e-01
1.1604000e+01, 4.9333191e-01, 5.2143097e-01
1.1606000e+01, 4.8717308e-01, 5.2542019e-01
1.1608000e+01, 4.8378563e-01, 5.2327251e-01
1.1610000e+01, 4.8101425e-01, 5.2419281e-01
1.1612000e+01, 4.7577953e-01, 5.2634144e-01
1.1614000e+01, 4.8347759e-01, 5.3831005e-01
1.1616000e+01, 4.7516346e-01, 5.3155899e-01
1.1618000e+01, 4.7885895e-01, 5.4137897e-01
1.1620000e+01, 4.7208405e-01, 5.4045868e-01
1.1622000e+01, 4.6992779e-01, 5.4475594e-01
1.1624000e+01, 4.7608662e-01, 5.5426979e-01
1.1626000e+01, 4.6592522e-01, 5.4843903e-01
1.1628000e+01, 4.5915031e-01, 5.4444885e-01
1.1630000e+01, 4.5453072e-01, 5.4751873e-01
1.1632000e+01, 4.4159603e-01, 5.3984451e-01
1.1634000e+01, 4.3512917e-01, 5.3861713e-01
1.1636000e+01, 4.2619896e-01, 5.3923130e-01
1.1638000e+01, 4.1295815e-01, 5.2818298e-01
1.1640000e+01, 3.8709068e-01, 5.0547218e-01
1.1642000e+01, 3.8339424e-01, 5.0178909e-01
1.1644000e+01, 3.6122227e-01, 4.8091984e-01
1.1646000e+01, 3.4089756e-01, 4.5698071e-01
1.1648000e+01, 3.3781815e-01, 4.4900131e-01
1.1650000e+01, 3.2026482e-01, 4.2230129e-01
1.1652000e+01, 3.1718540e-01, 4.0756893e-01
1.1654000e+01, 2.8977871e-01, 3.7411690e-01
1.1656000e+01, 2.9870892e-01, 3.7288952e-01
1.1658000e+01, 2.8023243e-01, 3.4833622e-01
1.1660000e+01, 2.8577518e-01, 3.4649467e-01
1.1662000e+01, 2.7930832e-01, 3.3268452e-01
1.1664000e+01, 2.7561283e-01, 3.2869434e-01
1.1666000e+01, 2.7345753e-01, 3.2808113e-01
1.1668000e+01, 2.7222538e-01, 3.2501221e-01
1.1670000e+01, 2.7191734e-01, 3.2562542e-01
1.1672000e+01, 2.7561283e-01, 3.2930851e-01
1.1674000e+01, 2.6852989e-01, 3.2409096e-01
1.1676000e+01, 2.8238773e-01, 3.4588146e-01
1.1678000e+01, 2.7715302e-01, 3.4097099e-01
1.1680000e+01, 2.8392792e-01, 3.4956360e-01
1.1682000e+01, 2.8762245e-01, 3.5508919e-01
1.1684000e+01, 2.8669930e-01, 3.5140514e-01
1.1686000e+01, 2.9501343e-01, 3.6429596e-01
1.1688000e+01, 2.9747677e-01, 3.6675167e-01
1.1690000e+01, 2.9870892e-01, 3.6920643e-01
1.1692000e+01, 2.9747677e-01, 3.7043381e-01
1.1694000e+01, 3.0332756e-01, 3.7350273e-01
1.1696000e+01, 2.9963303e-01, 3.7012768e-01
1.1698000e+01, 3.0702305e-01, 3.7687874e-01
1.1700000e+01, 3.1472206e-01, 3.8577938e-01
1.1702000e+01, 3.1718540e-01, 3.8547230e-01
1.1704000e+01, 3.1441402e-01, 3.8332367e-01
1.1706000e+01, 3.1718540e-01, 3.8884830e-01
1.1708000e+01, 3.2396126e-01, 3.8639259e-01
1.1710000e+01, 3.2488441e-01, 3.8946152e-01
1.1712000e+01, 3.2765675e-01, 3.8884830e-01
1.1714000e+01, 3.2365322e-01, 3.7964153e-01
1.1716000e+01, 3.2888794e-01, 3.8577938e-01
1.1718000e+01, 3.3135128e-01, 3.8455200e-01
1.1720000e+01, 3.3073616e-01, 3.8086891e-01
1.1722000e+01, 3.2827187e-01, 3.7902737e-01
1.1724000e+01, 3.2796478e-01, 3.7595844e-01
1.1726000e+01, 3.2765675e-01, 3.7319660e-01
1.1728000e+01, 3.2796478e-01, 3.7687874e-01
1.1730000e+01, 3.2580853e-01, 3.6920643e-01
1.1732000e+01, 3.2149792e-01, 3.6429596e-01
1.1734000e+01, 3.1564522e-01, 3.5969257e-01
1.1736000e+01, 3.1410599e-01, 3.5693073e-01
1.1738000e+01, 3.0979443e-01, 3.5447502e-01
1.1740000e+01, 3.0979443e-01, 3.5017776e-01
1.1742000e+01, 3.1195068e-01, 3.5263252e-01
1.1744000e+01, 3.0702305e-01, 3.4833622e-01
1.1746000e+01, 3.0887127e-01, 3.4895039e-01
1.1748000e+01, 3.0425167e-01, 3.4127808e-01
1.1750000e+01, 2.9932499e-01, 3.3759499e-01
1.1752000e+01, 3.0055618e-01, 3.4035683e-01
1.1754000e+01, 2.9593754e-01, 3.3452606e-01
1.1756000e+01, 2.9224205e-01, 3.3575344e-01
1.1758000e+01, 2.9408932e-01, 3.3513927e-01
1.1760000e+01, 2.8700733e-01, 3.3360481e-01
1.1762000e+01, 2.8639126e-01, 3.3299160e-01
1.1764000e+01, 2.8300381e-01, 3.3299160e-01
1.1766000e+01, 2.7715302e-01, 3.3022976e-01
1.1768000e+01, 2.6606655e-01, 3.2777405e-01
1.1770000e+01, 2.7499676e-01, 3.4004974e-01
1.1772000e+01, 2.6298714e-01, 3.3360481e-01
1.1774000e+01, 2.6606655e-01, 3.3974361e-01
1.1776000e+01, 2.6360321e-01, 3.3912945e-01
1.1778000e+01, 2.5713539e-01, 3.2869434e-01
1.1780000e+01, 2.6545048e-01, 3.3790207e-01
1.1782000e+01, 2.6329517e-01, 3.3022976e-01
1.1784000e+01, 2.6883793e-01, 3.2531929e-01
1.1786000e+01, 2.7930832e-01, 3.2255650e-01
1.1788000e+01, 2.8115559e-01, 3.1028080e-01
1.1790000e+01, 2.9439735e-01, 3.1120110e-01
1.1792000e+01, 3.0363560e-01, 3.0659771e-01
1.1794000e+01, 3.1872463e-01, 3.0445004e-01
1.1796000e+01, 3.2950401e-01, 3.0138111e-01
1.1798000e+01, 3.4397697e-01, 3.0199432e-01
1.1800000e+01, 3.6337757e-01, 3.1150818e-01
1.1802000e+01, 3.6614895e-01, 3.0076694e-01
1.1804000e+01, 3.9971638e-01, 3.2531929e-01
1.1806000e+01, 4.0125561e-01, 3.1733990e-01
1.1808000e+01, 4.1634464e-01, 3.2623959e-01
1.1810000e+01, 4.4036484e-01, 3.4281254e-01
1.1812000e+01, 4.4282818e-01, 3.4680176e-01
1.1814000e+01, 4.6099758e-01, 3.5754395e-01
1.1816000e+01, 4.7547150e-01, 3.7319660e-01
1.1818000e+01, 4.8809719e-01, 3.8639259e-01
1.1820000e+01, 5.0411034e-01, 3.9713478e-01
1.1822000e+01, 5.1242542e-01, 4.1339970e-01
1.1824000e+01, 5.3305721e-01, 4.3150806e-01
1.1826000e+01, 5.3644466e-01, 4.3918037e-01
1.1828000e+01, 5.4999447e-01, 4.5912933e-01
1.1830000e+01, 5.5122662e-01, 4.6373272e-01
1.1832000e+01, 5.6262016e-01, 4.7907734e-01
1.1834000e+01, 5.6262016e-01, 4.8552322e-01
1.1836000e+01, 5.7124233e-01, 5.0178909e-01
1.1838000e+01, 5.7432270e-01, 5.1406479e-01
1.1840000e+01, 5.7647896e-01, 5.2511406e-01
1.1842000e+01, 5.7463074e-01, 5.2572727e-01
1.1844000e+01, 5.9125996e-01, 5.4629040e-01
1.1846000e+01, 5.8848858e-01, 5.4537010e-01
1.1848000e+01, 6.0788918e-01, 5.6163597e-01
1.1850000e+01, 6.2544155e-01, 5.7606030e-01
1.1852000e+01, 6.3837624e-01, 5.7513905e-01
1.1854000e+01, 6.6917038e-01, 5.9355354e-01
1.1856000e+01, 6.8887901e-01, 6.0368061e-01
1.1858000e+01, 7.0828056e-01, 6.1196804e-01
1.1860000e+01, 7.3229980e-01, 6.2731361e-01
1.1862000e+01, 7.4461746e-01, 6.4050961e-01
1.1864000e+01, 7.5570393e-01, 6.6291332e-01
1.1866000e+01, 7.6001549e-01, 6.8163586e-01
1.1868000e+01, 7.6463509e-01, 7.0956326e-01
1.1870000e+01, 7.5601196e-01, 7.2797775e-01
1.1872000e+01, 7.5385571e-01, 7.4761963e-01
1.1874000e+01, 7.3537922e-01, 7.5805473e-01
1.1876000e+01, 7.1443939e-01, 7.5836182e-01
1.1878000e+01, 7.0366096e-01, 7.6818180e-01
1.1880000e+01, 6.8025684e-01, 7.5774765e-01
1.1882000e+01, 6.6208744e-01, 7.4976826e-01
1.1884000e+01, 6.4299488e-01, 7.3319530e-01
1.1886000e+01, 6.2667370e-01, 7.1631527e-01
1.1888000e+01, 6.0850430e-01, 6.9728756e-01
1.1890000e+01, 5.9772682e-01, 6.8102169e-01
1.1892000e+01, 5.7925034e-01, 6.5738964e-01
1.1894000e+01, 5.7493877e-01, 6.5033054e-01
1.1896000e+01, 5.6169605e-01, 6.2516499e-01
1.1898000e+01, 5.5276585e-01, 6.1288929e-01
1.1900000e+01, 5.4568291e-01, 5.9877014e-01
1.1902000e+01, 5.4876232e-01, 6.0245323e-01
1.1904000e+01, 5.4568291e-01, 5.8956337e-01
1.1906000e+01, 5.4999447e-01, 5.9324646e-01
1.1908000e+01, 5.4414368e-01, 5.8281136e-01
1.1910000e+01, 5.5122662e-01, 5.8588123e-01
1.1912000e+01, 5.5492115e-01, 5.8434582e-01
1.1914000e+01, 5.6354427e-01, 5.8618736e-01
1.1916000e+01, 5.6385231e-01, 5.8772182e-01
1.1918000e+01, 5.7185936e-01, 5.8710861e-01
1.1920000e+01, 5.7309151e-01, 5.8434582e-01
1.1922000e+01, 5.8017349e-01, 5.8833599e-01
1.1924000e+01, 5.8694839e-01, 5.8895016e-01
1.1926000e+01, 5.9557056e-01, 5.9631538e-01
1.1928000e+01, 6.0388565e-01, 5.9631538e-01
1.1930000e+01, 6.2236214e-01, 6.0214615e-01
1.1932000e+01, 6.2944508e-01, 6.0583019e-01
1.1934000e+01, 6.4484310e-01, 6.1779976e-01
1.1936000e+01, 6.6270351e-01, 6.2332344e-01
1.1938000e+01, 6.8395138e-01, 6.3682747e-01
1.1940000e+01, 6.9842625e-01, 6.3774776e-01
1.1942000e+01, 7.1967411e-01, 6.5923119e-01
1.1944000e+01, 7.2675705e-01, 6.6966629e-01
1.1946000e+01, 7.3168373e-01, 6.8378353e-01
1.1948000e+01, 7.4092197e-01, 7.0833588e-01
1.1950000e+01, 7.3722649e-01, 7.1631527e-01
1.1952000e+01, 7.3845863e-01, 7.3258209e-01
1.1954000e+01, 7.3168373e-01, 7.3595810e-01
1.1956000e+01, 7.2275352e-01, 7.3472977e-01
1.1958000e+01, 7.1382332e-01, 7.3902702e-01
1.1960000e+01, 7.0520115e-01, 7.3012638e-01
1.1962000e+01, 6.9472980e-01, 7.2736359e-01
1.1964000e+01, 6.8148804e-01, 7.2091866e-01
1.1966000e+01, 6.5623665e-01, 6.9636631e-01
1.1968000e+01, 6.6024017e-01, 7.0588017e-01
1.1970000e+01, 6.3437271e-01, 6.7918015e-01
1.1972000e+01, 6.3468075e-01, 6.7887306e-01
1.1974000e+01, 6.1312389e-01, 6.5370655e-01
1.1976000e+01, 6.1219978e-01, 6.5247917e-01
1.1978000e+01, 6.1004448e-01, 6.4357853e-01
1.1980000e+01, 6.0142231e-01, 6.3345146e-01
1.1982000e+01, 5.9649467e-01, 6.2547207e-01
1.1984000e+01, 5.9618664e-01, 6.2639236e-01
1.1986000e+01, 5.7925034e-01, 6.1810589e-01
1.1988000e+01, 5.7339954e-01, 6.1104774e-01
1.1990000e+01, 5.6539154e-01, 6.0030460e-01
1.1992000e+01, 5.6569958e-01, 6.0276031e-01
1.1994000e+01, 5.5030251e-01, 5.8895016e-01
1.1996000e+01, 5.4722309e-01, 5.8987045e-01
1.1998000e+01, 5.4014015e-01, 5.8680153e-01
1.2000000e+01, 5.4660702e-01, 5.9293938e-01
1.2002000e+01, 5.4260349e-01, 5.8802891e-01
1.2004000e+01, 5.4783916e-01, 5.9723568e-01
1.2006000e+01, 5.4568291e-01, 5.9570122e-01
1.2008000e+01, 5.4321957e-01, 5.9293938e-01
1.2010000e+01, 5.4168034e-01, 5.9386063e-01
1.2012000e+01, 5.4783916e-01, 5.9662247e-01
1.2014000e+01, 5.3860092e-01, 5.9478092e-01
1.2016000e+01, 5.4168034e-01, 5.9293938e-01
1.2018000e+01, 5.4568291e-01, 6.0306740e-01
1.2020000e+01, 5.3860092e-01, 5.9386063e-01
1.2022000e+01, 5.4722309e-01, 6.0490990e-01
1.2024000e+01, 5.4814720e-01, 6.0490990e-01
1.2026000e+01, 5.4475975e-01, 6.0705757e-01
1.2028000e+01, 5.5030251e-01, 6.1749268e-01
1.2030000e+01, 5.4229546e-01, 6.1166096e-01
1.2032000e+01, 5.5245781e-01, 6.2669945e-01
1.2034000e+01, 5.4383564e-01, 6.2424374e-01
1.2036000e+01, 5.4291153e-01, 6.2516499e-01
1.2038000e+01, 5.3552151e-01, 6.2363052e-01
1.2040000e+01, 5.3860092e-01, 6.3283730e-01
1.2042000e+01, 5.3398132e-01, 6.3130283e-01
1.2044000e+01, 5.2412701e-01, 6.2915421e-01
1.2046000e+01, 5.1673698e-01, 6.2393761e-01
1.2048000e+01, 5.1057816e-01, 6.2455082e-01
1.2050000e+01, 5.0380230e-01, 6.2178898e-01
1.2052000e+01, 4.9641132e-01, 6.1319542e-01
1.2054000e+01, 4.9610329e-01, 6.1258221e-01
1.2056000e+01, 4.9456406e-01, 6.0061169e-01
1.2058000e+01, 4.9579525e-01, 5.9324646e-01
1.2060000e+01, 5.0380230e-01, 5.8925629e-01
1.2062000e+01, 5.0688171e-01, 5.7912922e-01
1.2064000e+01, 5.1704407e-01, 5.7974243e-01
1.2066000e+01, 5.2289581e-01, 5.7299137e-01
1.2068000e+01, 5.3367329e-01, 5.7237720e-01
1.2070000e+01, 5.4506779e-01, 5.7575321e-01
1.2072000e+01, 5.5061054e-01, 5.7483196e-01
1.2074000e+01, 5.6847095e-01, 5.9324646e-01
1.2076000e+01, 5.6477547e-01, 5.8925629e-01
1.2078000e+01, 5.7031918e-01, 5.9570122e-01
1.2080000e+01, 5.7493877e-01, 6.0552311e-01
1.2082000e+01, 5.7740211e-01, 6.1104774e-01
1.2084000e+01, 5.9002781e-01, 6.2301636e-01
1.2086000e+01, 5.8818054e-01, 6.2424374e-01
1.2088000e+01, 5.8202171e-01, 6.1626434e-01
1.2090000e+01, 5.8694839e-01, 6.2332344e-01
1.2092000e+01, 5.8510113e-01, 6.2332344e-01
1.2094000e+01, 5.7832623e-01, 6.2669945e-01
1.2096000e+01, 5.8386898e-01, 6.3099575e-01
1.2098000e+01, 5.8602524e-01, 6.3467884e-01
1.2100000e+01, 5.8017349e-01, 6.3068867e-01
1.2102000e+01, 5.9156799e-01, 6.4050961e-01
1.2104000e+01, 5.9187603e-01, 6.4542007e-01
1.2106000e+01, 5.9649467e-01, 6.5033054e-01
1.2108000e+01, 5.9618664e-01, 6.5094471e-01
1.2110000e+01, 5.9526348e-01, 6.4910316e-01
1.2112000e+01, 5.9587860e-01, 6.5462685e-01
1.2114000e+01, 5.9218407e-01, 6.5616226e-01
1.2116000e+01, 5.8633232e-01, 6.5554810e-01
1.2118000e+01, 5.7586288e-01, 6.5800285e-01
1.2120000e+01, 5.6323624e-01, 6.5094471e-01
1.2122000e+01, 5.5307388e-01, 6.5339947e-01
1.2124000e+01, 5.3582859e-01, 6.4020348e-01
1.2126000e+01, 5.2535915e-01, 6.3682747e-01
1.2128000e+01, 5.0657368e-01, 6.2301636e-01
1.2130000e+01, 4.9979877e-01, 6.2056160e-01
1.2132000e+01, 4.8101425e-01, 6.1565113e-01
1.2134000e+01, 4.4744873e-01, 5.8618736e-01
1.2136000e+01, 4.5668697e-01, 5.9907722e-01
1.2138000e+01, 4.3420601e-01, 5.7636642e-01
1.2140000e+01, 4.4098091e-01, 5.7851505e-01
1.2142000e+01, 4.2342758e-01, 5.5887318e-01
1.2144000e+01, 4.1757679e-01, 5.4598331e-01
1.2146000e+01, 4.0402699e-01, 5.3493404e-01
1.2148000e+01, 3.9478874e-01, 5.2695465e-01
1.2150000e+01, 3.8277817e-01, 5.1836205e-01
1.2152000e+01, 3.8093090e-01, 5.0761986e-01
1.2154000e+01, 3.6214638e-01, 4.9258232e-01
1.2156000e+01, 3.5814285e-01, 4.9933434e-01
1.2158000e+01, 3.3443069e-01, 4.8644447e-01
1.2160000e+01, 3.4305382e-01, 4.9442387e-01
1.2162000e+01, 3.2457733e-01, 4.7784996e-01
1.2164000e+01, 3.2519245e-01, 4.7600842e-01
1.2166000e+01, 3.1595325e-01, 4.5820808e-01
1.2168000e+01, 3.1903267e-01, 4.5176315e-01
1.2170000e+01, 3.2026482e-01, 4.5114994e-01
1.2172000e+01, 3.1472206e-01, 4.4654655e-01
1.2174000e+01, 3.0486774e-01, 4.4347763e-01
1.2176000e+01, 2.9686069e-01, 4.4040871e-01
1.2178000e+01, 2.8546715e-01, 4.3918037e-01
1.2180000e+01, 2.7653694e-01, 4.3519115e-01
1.2182000e+01, 2.6452732e-01, 4.2659760e-01
1.2184000e+01, 2.5559616e-01, 4.1984558e-01
1.2186000e+01, 2.4112225e-01, 4.0235138e-01
1.2188000e+01, 2.3157597e-01, 3.8823414e-01
1.2190000e+01, 2.2480106e-01, 3.7964153e-01
1.2192000e+01, 2.1525478e-01, 3.6245441e-01
1.2194000e+01, 2.1156025e-01, 3.4588146e-01
1.2196000e+01, 2.0478535e-01, 3.3483315e-01
1.2198000e+01, 1.9708633e-01, 3.2071495e-01
1.2200000e+01, 1.9123459e-01, 3.0537033e-01
1.2202000e+01, 1.8753910e-01, 3.0168724e-01
1.2204000e+01, 1.8630791e-01, 2.8818321e-01
1.2206000e+01, 1.8261242e-01, 2.7989674e-01
1.2208000e+01, 1.8599987e-01, 2.7467918e-01
1.2210000e+01, 1.9585323e-01, 2.7068996e-01
1.2212000e+01, 2.0632458e-01, 2.6762104e-01
1.2214000e+01, 2.1494675e-01, 2.5810719e-01
1.2216000e+01, 2.1309948e-01, 2.3907948e-01
1.2218000e+01, 2.4974442e-01, 2.4705887e-01
1.2220000e+01, 2.5559616e-01, 2.3294067e-01
1.2222000e+01, 2.8639126e-01, 2.4429607e-01
1.2224000e+01, 3.0671501e-01, 2.3877239e-01
1.2226000e+01, 3.3196735e-01, 2.4398899e-01
1.2228000e+01, 3.6399364e-01, 2.5749302e-01
1.2230000e+01, 3.9478874e-01, 2.7007580e-01
1.2232000e+01, 4.2835522e-01, 2.8603458e-01
1.2234000e+01, 4.7393131e-01, 3.1089497e-01
1.2236000e+01, 5.0872898e-01, 3.3053589e-01
1.2238000e+01, 5.4599094e-01, 3.5907841e-01
1.2240000e+01, 5.8202171e-01, 3.8178921e-01
1.2242000e+01, 6.1497116e-01, 4.1493416e-01
1.2244000e+01, 6.4114761e-01, 4.4593239e-01
1.2246000e+01, 6.6516685e-01, 4.7723579e-01
1.2248000e+01, 6.8179607e-01, 5.0669956e-01
1.2250000e+01, 6.9781017e-01, 5.3585529e-01
1.2252000e+01, 7.0704842e-01, 5.6562519e-01
1.2254000e+01, 7.1721077e-01, 5.9784985e-01
1.2256000e+01, 7.0889568e-01, 6.1442375e-01
1.2258000e+01, 7.0366096e-01, 6.3253021e-01
1.2260000e+01, 7.0335293e-01, 6.5339947e-01
1.2262000e+01, 6.9134235e-01, 6.6506195e-01
1.2264000e+01, 6.8579960e-01, 6.8040752e-01
1.2266000e+01, 6.7902470e-01, 6.8409061e-01
1.2268000e+01, 6.6547489e-01, 6.8255615e-01
1.2270000e+01, 6.6917038e-01, 7.0035648e-01
1.2272000e+01, 6.5315723e-01, 6.9084263e-01
1.2274000e+01, 6.5100193e-01, 6.8808079e-01
1.2276000e+01, 6.4884663e-01, 6.8409061e-01
1.2278000e+01, 6.4207172e-01, 6.7549706e-01
1.2280000e+01, 6.5377331e-01, 6.7795277e-01
1.2282000e+01, 6.4576721e-01, 6.6322041e-01
1.2284000e+01, 6.5962410e-01, 6.6598225e-01
1.2286000e+01, 6.6239548e-01, 6.6260624e-01
1.2288000e+01, 6.7101860e-01, 6.5861702e-01
1.2290000e+01, 6.8241215e-01, 6.6567612e-01
1.2292000e+01, 6.9626999e-01, 6.6628933e-01
1.2294000e+01, 7.0366096e-01, 6.6966629e-01
1.2296000e+01, 7.1567059e-01, 6.7396259e-01
1.2298000e+01, 7.3229980e-01, 6.8501091e-01
1.2300000e+01, 7.2922039e-01, 6.8163586e-01
1.2302000e+01, 7.5601196e-01, 7.0526695e-01
1.2304000e+01, 7.6432705e-01, 7.1907711e-01
1.2306000e+01, 7.7294922e-01, 7.3442364e-01
1.2308000e+01, 7.8187943e-01, 7.4946117e-01
1.2310000e+01, 7.8064823e-01, 7.5897503e-01
1.2312000e+01, 7.8680706e-01, 7.7370644e-01
1.2314000e+01, 7.8896236e-01, 7.8843784e-01
1.2316000e+01, 7.9173374e-01, 8.0378342e-01
1.2318000e+01, 7.9265785e-01, 8.1943512e-01
1.2320000e+01, 7.6648235e-01, 8.0654526e-01
1.2322000e+01, 7.8126335e-01, 8.3140469e-01
1.2324000e+01, 7.5139236e-01, 8.1544590e-01
1.2326000e+01, 7.5970745e-01, 8.3171177e-01
1.2328000e+01, 7.3907471e-01, 8.2342529e-01
1.2330000e+01, 7.2182941e-01, 8.1483173e-01
1.2332000e+01, 7.1074390e-01, 8.1667328e-01
1.2334000e+01, 6.9503784e-01, 8.0777359e-01
1.2336000e+01, 6.7348194e-01, 7.9764557e-01
1.2338000e+01, 6.5500546e-01, 7.8782368e-01
1.2340000e+01, 6.3437271e-01, 7.7616119e-01
1.2342000e+01, 6.2174606e-01, 7.7247906e-01
1.2344000e+01, 5.8263779e-01, 7.4117470e-01
1.2346000e+01, 5.6970310e-01, 7.3196793e-01
1.2348000e+01, 5.5307388e-01, 7.2030449e-01
1.2350000e+01, 5.3582859e-01, 7.0219803e-01
1.2352000e+01, 5.0503349e-01, 6.7795277e-01
1.2354000e+01, 4.9579525e-01, 6.6291332e-01
1.2356000e+01, 4.7362328e-01, 6.4020348e-01
1.2358000e+01, 4.6376896e-01, 6.2577915e-01
1.2360000e+01, 4.5022011e-01, 6.0552311e-01
1.2362000e+01, 4.4529152e-01, 5.9171200e-01
1.2364000e+01, 4.3051052e-01, 5.6685257e-01
1.2366000e+01, 4.3081856e-01, 5.5856705e-01
1.2368000e+01, 4.1942406e-01, 5.4230118e-01
1.2370000e+01, 4.2435169e-01, 5.3094482e-01
1.2372000e+01, 4.1726875e-01, 5.1897526e-01
1.2374000e+01, 4.1542149e-01, 5.1314449e-01
1.2376000e+01, 4.1665268e-01, 5.0547218e-01
1.2378000e+01, 4.2034817e-01, 5.0301647e-01
1.2380000e+01, 4.1388130e-01, 4.9810600e-01
1.2382000e+01, 4.2681503e-01, 5.0178909e-01
1.2384000e+01, 4.2250347e-01, 4.9288940e-01
1.2386000e+01, 4.3020248e-01, 4.9779987e-01
1.2388000e+01, 4.2404366e-01, 4.9534416e-01
1.2390000e+01, 4.3266582e-01, 5.0455093e-01
1.2392000e+01, 4.2465973e-01, 4.9503708e-01
1.2394000e+01, 4.2219639e-01, 4.9473095e-01
1.2396000e+01, 4.2188835e-01, 4.9411678e-01
1.2398000e+01, 4.1572952e-01, 4.9166107e-01
1.2400000e+01, 4.1449738e-01, 4.8951340e-01
1.2402000e+01, 4.1018581e-01, 4.9074078e-01
1.2404000e+01, 4.0895462e-01, 4.9043369e-01
1.2406000e+01, 4.0525913e-01, 4.9043369e-01
1.2408000e+01, 4.0525913e-01, 4.8767185e-01
1.2410000e+01, 3.9848423e-01, 4.8398876e-01
1.2412000e+01, 4.0217972e-01, 4.8951340e-01
1.2414000e+01, 4.0341187e-01, 4.9043369e-01
1.2416000e+01, 4.0094757e-01, 4.9043369e-01
1.2418000e+01, 4.0094757e-01, 4.8920631e-01
1.2420000e+01, 4.0833855e-01, 4.9687862e-01
1.2422000e+01, 4.0833855e-01, 4.9718571e-01
1.2424000e+01, 4.1418934e-01, 5.0332355e-01
1.2426000e+01, 4.1388130e-01, 4.9964046e-01
1.2428000e+01, 4.1973209e-01, 5.0854111e-01
1.2430000e+01, 4.2558384e-01, 5.1191711e-01
1.2432000e+01, 4.2650700e-01, 5.1345158e-01
1.2434000e+01, 4.3204975e-01, 5.1222420e-01
1.2436000e+01, 4.3420601e-01, 5.1713467e-01
1.2438000e+01, 4.4005680e-01, 5.1713467e-01
1.2440000e+01, 4.4344425e-01, 5.1652050e-01
1.2442000e+01, 4.4036484e-01, 5.1253033e-01
1.2444000e+01, 4.4529152e-01, 5.1498604e-01
1.2446000e+01, 4.4313622e-01, 5.0915527e-01
1.2448000e+01, 4.5360756e-01, 5.1406479e-01
1.2450000e+01, 4.4744873e-01, 5.0301647e-01
1.2452000e+01, 4.5237541e-01, 5.0455093e-01
1.2454000e+01, 4.5206738e-01, 5.0025463e-01
1.2456000e+01, 4.5022011e-01, 4.9503708e-01
1.2458000e+01, 4.5637894e-01, 4.9810600e-01
1.2460000e+01, 4.4375229e-01, 4.8736477e-01
1.2462000e+01, 4.4375229e-01, 4.8920631e-01
1.2464000e+01, 4.3697739e-01, 4.8460293e-01
1.2466000e+01, 4.3235779e-01, 4.7907734e-01
1.2468000e+01, 4.2589092e-01, 4.7539520e-01
1.2470000e+01, 4.3112659e-01, 4.7754288e-01
1.2472000e+01, 4.1757679e-01, 4.6588135e-01
1.2474000e+01, 4.0556717e-01, 4.5207024e-01
1.2476000e+01, 4.0433502e-01, 4.5329762e-01
1.2478000e+01, 3.9170933e-01, 4.4409084e-01
1.2480000e+01, 3.7200069e-01, 4.3242931e-01
1.2482000e+01, 3.7015247e-01, 4.3426991e-01
1.2484000e+01, 3.5167599e-01, 4.2230129e-01
1.2486000e+01, 3.5660267e-01, 4.2843914e-01
1.2488000e+01, 3.2211304e-01, 4.0020370e-01
1.2490000e+01, 3.3350754e-01, 4.1094494e-01
1.2492000e+01, 3.0825520e-01, 3.8148212e-01
1.2494000e+01, 3.1225872e-01, 3.8025475e-01
1.2496000e+01, 3.0425167e-01, 3.6859226e-01
1.2498000e+01, 3.0301952e-01, 3.5969257e-01
1.2500000e+01, 3.0702305e-01, 3.5109806e-01
1.2502000e+01, 3.0733109e-01, 3.4097099e-01
1.2504000e+01, 3.2180500e-01, 3.4250546e-01
1.2506000e+01, 3.2580853e-01, 3.3299160e-01
1.2508000e+01, 3.3843422e-01, 3.3391190e-01
1.2510000e+01, 3.4613323e-01, 3.3268452e-01
1.2512000e+01, 3.5105991e-01, 3.3268452e-01
1.2514000e+01, 3.6245441e-01, 3.3759499e-01
1.2516000e+01, 3.7538719e-01, 3.4895039e-01
1.2518000e+01, 3.8462734e-01, 3.5478210e-01
